FBgn0261983	Bger_01352
FBgn0038073	Bger_24357
FBgn0261563	Bger_14267
FBgn0034033	Bger_10941
FBgn0261477	Bger_25717
FBgn0015829	Bger_16578
FBgn0010412	Bger_02320
FBgn0033739	Bger_25588
FBgn0025109	Bger_15394
FBgn0034270	Bger_06424
FBgn0020653	Bger_02383
FBgn0053978	Bger_07786
FBgn0033985	Bger_10609
FBgn0032486	Bger_11451
FBgn0028622	Bger_27172
FBgn0036518	Bger_06634
FBgn0005427	Bger_11457
FBgn0028743	Bger_17939
FBgn0035147	Bger_13704
FBgn0030706	Bger_09254
FBgn0003345	Bger_01077
FBgn0036260	Bger_13057
FBgn0031711	Bger_21283
FBgn0037614	Bger_17159
FBgn0261881	Bger_23752
FBgn0028482	Bger_16567
FBgn0036195	Bger_19235
FBgn0039634	Bger_06826
FBgn0051720	Bger_09245
FBgn0029892	Bger_18598
FBgn0030641	Bger_20900
FBgn0032455	Bger_20761
FBgn0015399	Bger_00975
FBgn0034081	Bger_21416
FBgn0032685	Bger_20255
FBgn0004242	Bger_24349
FBgn0264978	Bger_16707
FBgn0040505	Bger_15468
FBgn0263258	Bger_21119
FBgn0259099	Bger_10048
FBgn0035543	Bger_01959
FBgn0014020	Bger_02476
FBgn0031049	Bger_09216
FBgn0031774	Bger_01765
FBgn0031284	Bger_05853
FBgn0032671	Bger_07299
FBgn0035782	Bger_24972
FBgn0032287	Bger_21804
FBgn0260964	Bger_10487
FBgn0030408	Bger_03930
FBgn0004888	Bger_08493
FBgn0003969	Bger_14961
FBgn0039466	Bger_19820
FBgn0005631	Bger_24864
FBgn0086784	Bger_10579
FBgn0035600	Bger_05946
FBgn0027490	Bger_00970
FBgn0087007	Bger_14010
FBgn0022800	Bger_17354
FBgn0052850	Bger_02096
FBgn0036184	Bger_14506
FBgn0021979	Bger_05608
FBgn0004865	Bger_17698
FBgn0264922	Bger_12159
FBgn0030792	Bger_25978
FBgn0037671	Bger_06190
FBgn0032032	Bger_13354
FBgn0020930	Bger_06896
FBgn0015381	Bger_26819
FBgn0029893	Bger_11749
FBgn0051472	Bger_23807
FBgn0037760	Bger_05954
FBgn0011787	Bger_13032
FBgn0264294	Bger_14645
FBgn0026432	Bger_02044
FBgn0029117	Bger_11497
FBgn0053556	Bger_01804
FBgn0021760	Bger_15356
FBgn0020622	Bger_15654
FBgn0015393	Bger_03078
FBgn0263987	Bger_24839
FBgn0011202	Bger_24837
FBgn0038966	Bger_03518
FBgn0005585	Bger_04867
FBgn0027835	Bger_14828
FBgn0015756	Bger_05058
FBgn0028474	Bger_13266
FBgn0027889	Bger_21940
FBgn0039293	Bger_17740
FBgn0025864	Bger_01385
FBgn0047114	Bger_06948
FBgn0034025	Bger_05079
FBgn0038079	Bger_18467
FBgn0035385	Bger_19553
FBgn0032796	Bger_03476
FBgn0033337	Bger_17784
FBgn0032487	Bger_07322
FBgn0266435	Bger_01338
FBgn0037378	Bger_26331
FBgn0001276	Bger_10661
FBgn0040551	Bger_14619
FBgn0039183	Bger_18045
FBgn0283427	Bger_23658
FBgn0035876	Bger_05142
FBgn0035965	Bger_20350
FBgn0000564	Bger_19507
FBgn0039812	Bger_16967
FBgn0030087	Bger_09658
FBgn0032170	Bger_00006
FBgn0023526	Bger_25955
FBgn0003483	Bger_14715
FBgn0030466	Bger_21845
FBgn0039110	Bger_12731
FBgn0034269	Bger_20272
FBgn0015336	Bger_13756
FBgn0014868	Bger_10060
FBgn0031266	Bger_24496
FBgn0039681	Bger_02788
FBgn0033958	Bger_07320
FBgn0046685	Bger_02736
FBgn0021825	Bger_06405
FBgn0262734	Bger_01318
FBgn0263079	Bger_24643
FBgn0044028	Bger_17536
FBgn0266441	Bger_10473
FBgn0010385	Bger_22336
FBgn0030757	Bger_07214
FBgn0029137	Bger_04115
FBgn0032299	Bger_27889
FBgn0039938	Bger_18168
FBgn0003279	Bger_06085
FBgn0024734	Bger_15342
FBgn0033454	Bger_17900
FBgn0035264	Bger_03057
FBgn0052983	Bger_10755
FBgn0264493	Bger_12058
FBgn0011290	Bger_09509
FBgn0036887	Bger_11947
FBgn0032586	Bger_08386
FBgn0020655	Bger_08922
FBgn0027378	Bger_12575
FBgn0032602	Bger_09065
FBgn0261434	Bger_10517
FBgn0037135	Bger_15158
FBgn0002938	Bger_10832
FBgn0034748	Bger_02558
FBgn0035237	Bger_16579
FBgn0039732	Bger_02238
FBgn0034277	Bger_01639
FBgn0038721	Bger_15729
FBgn0266962	Bger_20679
FBgn0037369	Bger_14861
FBgn0040696	Bger_23527
FBgn0003964	Bger_15477
FBgn0035290	Bger_05277
FBgn0259818	Bger_20203
FBgn0032000	Bger_16500
FBgn0263831	Bger_09149
FBgn0000120	Bger_02979
FBgn0030327	Bger_18366
FBgn0034261	Bger_17011
FBgn0036341	Bger_04744
FBgn0038774	Bger_13836
FBgn0032214	Bger_03434
FBgn0259214	Bger_01274
FBgn0001404	Bger_05615
FBgn0043900	Bger_23545
FBgn0031458	Bger_10399
FBgn0032514	Bger_02826
FBgn0015772	Bger_08630
FBgn0026400	Bger_16610
FBgn0014010	Bger_08390
FBgn0033212	Bger_19831
FBgn0038532	Bger_24120
FBgn0051155	Bger_10615
FBgn0259789	Zelda
FBgn0033413	Bger_15115
FBgn0034278	Bger_26346
FBgn0052732	Bger_16767
FBgn0016041	Bger_07190
FBgn0259721	Bger_01836
FBgn0263706	Bger_09722
FBgn0000157	Bger_26962
FBgn0031287	Bger_05858
FBgn0015245	Bger_10072
FBgn0034479	Bger_04084
FBgn0085387	Bger_20549
FBgn0038974	Bger_27091
FBgn0011239	Bger_25109
FBgn0038272	Bger_05250
FBgn0031491	Bger_07184
FBgn0250755	Bger_17634
FBgn0010397	Bger_14470
FBgn0016685	Bger_18080
FBgn0032149	Bger_03987
FBgn0266136	Bger_12180
FBgn0035415	Bger_05207
FBgn0031670	Bger_17517
FBgn0039003	Bger_25686
FBgn0267698	Bger_02133
FBgn0002774	Bger_24126
FBgn0002641	Bger_12061
FBgn0031114	Bger_17374
FBgn0037299	Bger_05740
FBgn0038725	Bger_21219
FBgn0027108	Bger_14211
FBgn0016120	Bger_14153
FBgn0030481	Bger_15532
FBgn0020647	Bger_22896
FBgn0039054	Bger_11955
FBgn0027360	Bger_27688
FBgn0051922	Bger_25023
FBgn0014133	Bger_21633
FBgn0250753	Bger_08255
FBgn0011692	Bger_05042
FBgn0023527	Bger_01377
FBgn0038924	Bger_17369
FBgn0010282	Bger_15875
FBgn0026566	Bger_09877
FBgn0032782	Bger_19912
FBgn0034563	Bger_15078
FBgn0030788	Bger_00952
FBgn0003977	Bger_24836
FBgn0015561	Bger_08368
FBgn0035907	Bger_24687
FBgn0029113	Bger_22170
FBgn0027376	Bger_02285
FBgn0270926	Bger_18832
FBgn0029833	Bger_10185
FBgn0003656	Bger_07012
FBgn0015359	Bger_18659
FBgn0037766	Bger_26721
FBgn0000405	Bger_05240
FBgn0261456	Bger_07154
FBgn0038296	Bger_21037
FBgn0261648	Spalt
FBgn0002431	Bger_20667
FBgn0001139	Bger_10352
FBgn0020618	Bger_23719
FBgn0030089	Bger_04669
FBgn0039337	Bger_05588
FBgn0261671	Bger_12026
FBgn0050463	Bger_21520
FBgn0027554	Bger_22670
FBgn0038129	Bger_09848
FBgn0037536	Bger_24152
FBgn0034496	Bger_12557
FBgn0033423	Bger_16535
FBgn0032475	Bger_16697
FBgn0003053	Bger_16145
FBgn0035122	Bger_00827
FBgn0030687	Bger_09383
FBgn0028370	Bger_17471
FBgn0030850	Bger_17401
FBgn0260856	Bger_19423
FBgn0051915	Bger_07095
FBgn0037665	Bger_00106
FBgn0027085	Bger_12922
FBgn0261953	Bger_08621
FBgn0034585	Bger_38451
FBgn0040334	Bger_03990
FBgn0003090	Bger_08123
FBgn0051683	Bger_13358
FBgn0060296	Bger_09619
FBgn0020513	Bger_16119
FBgn0013469	Bger_14804
FBgn0013718	Bger_05402
FBgn0019947	Bger_03812
FBgn0260632	Bger_22543
FBgn0035294	Bger_01789
FBgn0036812	Bger_22038
FBgn0036485	Bger_13794
FBgn0040337	Bger_22634
FBgn0028579	Bger_15398
FBgn0033872	Bger_24568
FBgn0042177	Bger_08910
FBgn0040373	Bger_16257
FBgn0040297	Bger_19028
FBgn0015609	Bger_08871
FBgn0032515	Bger_04314
FBgn0031980	Bger_05027
FBgn0021895	Bger_11968
FBgn0033274	Bger_07781
FBgn0028734	Bger_23330
FBgn0036939	Bger_04439
FBgn0035995	Bger_24337
FBgn0263113	Bger_10989
FBgn0035504	Bger_23536
FBgn0262636	Bger_18304
FBgn0003731	Epidermal Growth Factor Receptor
FBgn0270928	Bger_19038
FBgn0039250	Bger_16646
FBgn0032513	Bger_16765
FBgn0000547	Bger_13660
FBgn0040529	Bger_09815
FBgn0266570	Bger_14684
FBgn0031116	Bger_20836
FBgn0004644	Bger_02233
FBgn0035754	Bger_12645
FBgn0003751	Bger_02530
FBgn0022344	Bger_01263
FBgn0001986	Bger_00483
FBgn0039805	Bger_06216
FBgn0030768	Bger_16861
FBgn0010762	Bger_03958
FBgn0021874	Bger_14979
FBgn0052485	Bger_14399
FBgn0038303	Bger_10138
FBgn0052016	Bger_18355
FBgn0035916	Bger_18385
FBgn0036566	Bger_10256
FBgn0041150	Bger_13582
FBgn0035714	Bger_25147
FBgn0033653	Bger_11832
FBgn0033808	Bger_17241
FBgn0000644	Bger_11318
FBgn0022702	Bger_13389
FBgn0032083	Bger_14666
FBgn0034618	Bger_01523
FBgn0036516	Bger_10554
FBgn0051729	Bger_13697
FBgn0026056	Bger_05464
FBgn0004436	Bger_01544
FBgn0261053	Bger_13840
FBgn0031476	Bger_12011
FBgn0016038	Bger_09329
FBgn0035873	Bger_01175
FBgn0034627	Bger_23198
FBgn0038853	Bger_05744
FBgn0031589	Bger_21494
FBgn0034286	Bger_24565
FBgn0034598	Bger_10005
FBgn0040010	Bger_03253
FBgn0030798	Bger_11298
FBgn0010350	Bger_00834
FBgn0029176	Bger_09227
FBgn0037874	Bger_00536
FBgn0026620	Bger_11097
FBgn0000541	Bger_15320
FBgn0053052	Bger_05547
FBgn0052238	Bger_24899
FBgn0039650	Bger_05802
FBgn0015277	Bger_06697
FBgn0035035	Bger_05541
FBgn0037427	Bger_16933
FBgn0035587	Bger_15437
FBgn0034530	Bger_16511
FBgn0035134	Bger_24486
FBgn0034744	Bger_18622
FBgn0025781	Bger_03661
FBgn0052040	Bger_13635
FBgn0038722	Bger_12891
FBgn0036278	Bger_19667
FBgn0020388	Bger_06056
FBgn0036536	Bger_09908
FBgn0036139	Bger_12274
FBgn0040080	Bger_11498
FBgn0032582	Bger_16954
FBgn0000037	Bger_11472
FBgn0032681	Bger_11433
FBgn0000709	Bger_13785
FBgn0261085	Bger_18421
FBgn0038163	Bger_19046
FBgn0030552	Bger_10271
FBgn0041713	Bger_00030
FBgn0038586	Bger_09561
FBgn0031459	Bger_01114
FBgn0015797	Bger_19931
FBgn0050045	Bger_22583
FBgn0029887	Bger_03176
FBgn0015321	Bger_14880
FBgn0038862	Bger_17324
FBgn0262719	Bger_09878
FBgn0034567	Bger_07770
FBgn0015283	Bger_08581
FBgn0005671	Bger_24175
FBgn0053143	Bger_16719
FBgn0004698	Bger_03340
FBgn0035850	Bger_17213
FBgn0026879	Bger_01111
FBgn0263005	Bger_03774
FBgn0030796	Bger_16051
FBgn0026787	Bger_14156
FBgn0051635	Bger_15882
FBgn0037448	Bger_17684
FBgn0036789	Bger_16074
FBgn0002526	Bger_07676
FBgn0039858	Bger_23220
FBgn0029905	Bger_01541
FBgn0035490	Bger_18128
FBgn0042085	Bger_02288
FBgn0051119	Bger_19752
FBgn0261386	Bger_17462
FBgn0033005	Bger_01941
FBgn0038196	Bger_20477
FBgn0035266	Bger_02642
FBgn0031716	Bger_10006
FBgn0037687	Bger_07950
FBgn0038869	Bger_05587
FBgn0035589	Bger_24382
FBgn0043362	Bger_11121
FBgn0085201	Bger_24644
FBgn0034396	Bger_05098
FBgn0003301	Bger_24529
FBgn0036199	Bger_13203
FBgn0051523	Bger_09389
FBgn0031247	Bger_06717
FBgn0036648	Bger_14351
FBgn0038934	Bger_20133
FBgn0033679	Bger_16695
FBgn0014018	Bger_13050
FBgn0085484	Bger_16705
FBgn0039396	Bger_24388
FBgn0265184	Bger_14833
FBgn0031418	Bger_03796
FBgn0035267	Bger_10706
FBgn0039197	Bger_05219
FBgn0031875	Bger_18343
FBgn0051547	Bger_05328
FBgn0031869	Bger_15173
FBgn0038108	Bger_02315
FBgn0011606	Bger_20777
FBgn0003480	Bger_22703
FBgn0003062	Bger_00073
FBgn0033468	Bger_15723
FBgn0033605	Bger_01539
FBgn0031992	Bger_08545
FBgn0030887	Bger_09819
FBgn0004003	Bger_00004
FBgn0004569	Bger_07645
FBgn0010223	Bger_22876
FBgn0024191	Bger_03186
FBgn0283451	Broad Complex CORE
FBgn0259247	Bger_26096
FBgn0003380	Bger_24832
FBgn0033793	Bger_04933
FBgn0036663	Bger_22643
FBgn0004507	Bger_03453
FBgn0025839	Bger_18642
FBgn0036847	Bger_09894
FBgn0040271	Bger_04607
FBgn0020379	Bger_01530
FBgn0028402	Bger_11618
FBgn0259937	Bger_02012
FBgn0034786	Bger_06504
FBgn0032732	Bger_20125
FBgn0032979	Bger_01413
FBgn0039713	Bger_19139
FBgn0034622	Bger_14707
FBgn0030997	Bger_01080
FBgn0028484	Bger_00002
FBgn0261793	Bger_15900
FBgn0031047	Bger_20254
FBgn0261859	Bger_26752
FBgn0035947	Bger_01224
FBgn0015331	Bger_05340
FBgn0027657	Bger_23039
FBgn0000119	Bger_02948
FBgn0028541	Bger_25371
FBgn0003716	thickveins
FBgn0038672	Bger_14410
FBgn0004406	Bger_13418
FBgn0035643	Bger_25083
FBgn0035649	Bger_06304
FBgn0025381	Bger_01634
FBgn0267790	Bger_10346
FBgn0263257	Bger_08291
FBgn0035928	Bger_15096
FBgn0032521	Bger_21488
FBgn0031973	Bger_24516
FBgn0039691	Bger_13174
FBgn0265574	Bger_18483
FBgn0028546	Bger_20479
FBgn0032929	Bger_20261
FBgn0034573	Bger_04575
FBgn0039626	Bger_05595
FBgn0039158	Bger_09284
FBgn0016926	Bger_26103
FBgn0034497	Bger_15656
FBgn0030088	Bger_04671
FBgn0263605	Bger_00311
FBgn0040230	Bger_20541
FBgn0003710	Bger_27526
FBgn0050015	Bger_18908
FBgn0032168	Bger_06305
FBgn0035626	Bger_20966
FBgn0029836	Bger_18247
FBgn0030555	Bger_24117
FBgn0005593	Bger_12629
FBgn0016078	Bger_04275
FBgn0261984	Bger_08480
FBgn0030457	Bger_03918
FBgn0010222	Bger_01018
FBgn0003231	Bger_24827
FBgn0036918	Bger_09884
FBgn0264270	Bger_24243
FBgn0035707	Bger_05431
FBgn0014343	Bger_27785
FBgn0051935	Bger_26765
FBgn0034249	Bger_13145
FBgn0031730	Bger_21324
FBgn0028708	Bger_07693
FBgn0029133	Bger_12074
FBgn0035204	Bger_10150
FBgn0004057	Bger_09260
FBgn0024285	Bger_09306
FBgn0031401	Bger_17880
FBgn0036932	Bger_07168
FBgn0061359	Bger_05361
FBgn0023513	Bger_17794
FBgn0263602	Bger_16805
FBgn0265767	Bger_06135
FBgn0010399	Bger_20957
FBgn0032051	Bger_24890
FBgn0043012	Bger_20652
FBgn0033998	Bger_17092
FBgn0031191	Bger_22145
FBgn0011695	Bger_09508
FBgn0027597	Bger_10993
FBgn0031039	Bger_04717
FBgn0037754	Bger_03391
FBgn0034460	Bger_24012
FBgn0013679	Bger_25917
FBgn0051004	Bger_11633
FBgn0262562	Bger_04735
FBgn0034430	Bger_04000
FBgn0030870	Bger_03392
FBgn0030780	Bger_13488
FBgn0033215	Bger_23325
FBgn0031245	Bger_04175
FBgn0013995	Bger_19632
FBgn0259728	Bger_23009
FBgn0004510	Bger_16508
FBgn0267796	Bger_17144
FBgn0260745	Bger_02154
FBgn0039923	Bger_08153
FBgn0029709	Bger_00012
FBgn0015838	Bger_21535
FBgn0262508	Bger_21021
FBgn0004580	Bger_06835
FBgn0038931	Bger_13637
FBgn0031902	Bger_10841
FBgn0002564	Bger_20290
FBgn0033031	Bger_05885
FBgn0033378	Bger_09814
FBgn0028894	Bger_01626
FBgn0086895	Bger_00025
FBgn0000039	Bger_27069
FBgn0025393	Bger_07003
FBgn0262601	Bger_18893
FBgn0034576	Bger_25443
FBgn0035464	Bger_00406
FBgn0038095	Bger_04402
FBgn0085384	Bger_09591
FBgn0027052	Bger_14192
FBgn0030018	Bger_09221
FBgn0031655	Bger_08073
FBgn0036096	Bger_17562
FBgn0011769	Bger_00063
FBgn0034728	Bger_03635
FBgn0259202	Bger_04254
FBgn0040079	Bger_20827
FBgn0030671	Bger_15852
FBgn0030460	Bger_00862
FBgn0036962	Bger_21236
FBgn0034442	Bger_11890
FBgn0038387	Bger_05467
FBgn0029873	Bger_07096
FBgn0024841	Bger_12817
FBgn0037883	Bger_08929
FBgn0027498	Bger_07119
FBgn0039180	Bger_21795
FBgn0031495	Bger_09748
FBgn0037700	Bger_07487
FBgn0004227	Bger_26723
FBgn0029665	Bger_00393
FBgn0022023	Bger_06624
FBgn0035844	Bger_11189
FBgn0032048	Bger_23387
FBgn0259233	Bger_13041
FBgn0035149	Bger_10589
FBgn0032409	Bger_07374
FBgn0025620	Bger_22768
FBgn0038491	Bger_08691
FBgn0027607	Bger_12293
FBgn0003862	Bger_24901
FBgn0039380	Bger_05578
FBgn0029945	Bger_09629
FBgn0032022	Bger_10220
FBgn0266420	Bger_14737
FBgn0259110	Bger_21827
FBgn0037504	Bger_14219
FBgn0014388	Bger_06334
FBgn0030991	Bger_09657
FBgn0051663	Bger_09859
FBgn0260223	Bger_20244
FBgn0028837	Bger_24251
FBgn0085257	Bger_07198
FBgn0243516	Bger_19953
FBgn0033062	Bger_04145
FBgn0053138	Bger_11824
FBgn0261722	Bger_20538
FBgn0033549	Bger_06716
FBgn0013435	Bger_11864
FBgn0036196	Bger_11256
FBgn0044823	Bger_27197
FBgn0038401	Bger_22614
FBgn0036202	Bger_14272
FBgn0000206	Bger_20196
FBgn0039930	Bger_13227
FBgn0263998	Bger_00395
FBgn0039153	Bger_13823
FBgn0032248	Bger_21489
FBgn0032341	Bger_01727
FBgn0000320	Bger_08607
FBgn0031736	Bger_25372
FBgn0000497	Bger_04138
FBgn0250732	Bger_03755
FBgn0028893	Bger_24222
FBgn0027903	Bger_13594
FBgn0261823	Bger_08862
FBgn0259227	Bger_05324
FBgn0039536	Bger_00775
FBgn0027082	Bger_00620
FBgn0261573	Bger_14675
FBgn0003514	Bger_12431
FBgn0052831	Bger_26407
FBgn0027615	Bger_14282
FBgn0031668	Bger_21163
FBgn0034763	Bger_24359
FBgn0031498	Bger_16952
FBgn0022710	Bger_09669
FBgn0262115	Bger_09055
FBgn0038976	Bger_20948
FBgn0029713	Bger_19498
FBgn0032891	Bger_07301
FBgn0020503	Bger_19402
FBgn0039882	Bger_03098
FBgn0015299	Bger_22360
FBgn0036262	Bger_26188
FBgn0260658	Bger_15422
FBgn0260799	Bger_13769
FBgn0010905	Bger_22173
FBgn0011286	Bger_18804
FBgn0035830	Bger_07448
FBgn0033638	Bger_01113
FBgn0015391	Bger_00282
FBgn0028707	Bger_06901
FBgn0037744	Bger_12644
FBgn0000463	Bger_19307
FBgn0001208	Bger_18181
FBgn0034484	Bger_01522
FBgn0038744	Bger_15159
FBgn0011703	Bger_07964
FBgn0261597	Bger_01735
FBgn0031874	Bger_15549
FBgn0033903	Bger_17840
FBgn0050418	Bger_13710
FBgn0015247	Bger_01770
FBgn0259697	Bger_22030
FBgn0024973	Bger_16232
FBgn0011272	Bger_12921
FBgn0053108	Bger_22897
FBgn0261787	Bger_01648
FBgn0026143	Bger_01316
FBgn0038570	Bger_07591
FBgn0036772	Bger_11170
FBgn0036309	Bger_20924
FBgn0036811	Bger_14505
FBgn0263855	Bger_04234
FBgn0038564	Bger_03696
FBgn0035121	Bger_16474
FBgn0024555	Bger_21945
FBgn0039429	Bger_09092
FBgn0052500	Bger_22988
FBgn0002573	Bger_14655
FBgn0033179	Bger_07626
FBgn0260388	Bger_19648
FBgn0034419	Bger_05783
FBgn0034964	Bger_18278
FBgn0003162	Bger_00065
FBgn0039266	Bger_18010
FBgn0004666	Bger_01784
FBgn0036997	Bger_00416
FBgn0020279	Bger_10552
FBgn0052432	Bger_22225
FBgn0014029	Bger_01092
FBgn0002521	Bger_07231
FBgn0260934	Bger_11898
FBgn0264816	Bger_04274
FBgn0030960	Bger_02507
FBgn0031286	Bger_22235
FBgn0037279	Bger_00597
FBgn0032846	Bger_02646
FBgn0003074	Bger_06841
FBgn0029955	Bger_04458
FBgn0028436	Bger_24011
FBgn0038271	Bger_08959
FBgn0061362	Bger_27928
FBgn0283468	Bger_06351
FBgn0037697	Bger_09136
FBgn0038343	Bger_15868
FBgn0033897	Bger_02332
FBgn0263993	Bger_06953
FBgn0020235	Bger_07926
FBgn0265192	Bger_02011
FBgn0261445	Bger_00248
FBgn0005616	Bger_01892
FBgn0050036	Bger_00709
FBgn0036629	Bger_13866
FBgn0265190	Bger_21678
FBgn0038166	Bger_04563
FBgn0034572	Bger_01081
FBgn0003137	Bger_19332
FBgn0000625	Bger_27813
FBgn0031194	Bger_01268
FBgn0031663	Bger_05231
FBgn0032015	Bger_06339
FBgn0039175	Bger_18269
FBgn0005654	Bger_17805
FBgn0037110	Bger_06404
FBgn0266671	Bger_02596
FBgn0261065	Bger_14617
FBgn0030189	Bger_13618
FBgn0033602	Bger_20164
FBgn0031485	Bger_19863
FBgn0039403	Bger_16291
FBgn0029662	Bger_20580
FBgn0032250	Bger_20007
FBgn0024194	Bger_05241
FBgn0033362	Bger_02297
FBgn0040001	Bger_22028
FBgn0037372	Bger_07258
FBgn0011297	Bger_11730
FBgn0034068	Bger_10382
FBgn0038727	Bger_10527
FBgn0263024	Bger_25718
FBgn0036118	Bger_20484
FBgn0036208	Bger_21973
FBgn0030026	Bger_02384
FBgn0039522	Bger_04617
FBgn0022027	Bger_14044
FBgn0026373	Bger_08858
FBgn0266758	Bger_18190
FBgn0036191	Bger_19087
FBgn0036614	Bger_23823
FBgn0039562	Bger_24018
FBgn0001128	Bger_14462
FBgn0034308	Bger_04543
FBgn0038903	Bger_13247
FBgn0036936	Bger_16562
FBgn0033232	Bger_18857
FBgn0027066	Bger_07634
FBgn0036726	Bger_10636
FBgn0034447	Bger_17844
FBgn0025678	Bger_03058
FBgn0052699	Bger_06559
FBgn0037683	Bger_04247
FBgn0033868	Bger_24285
FBgn0039226	Bger_15376
FBgn0031461	Bger_01260
FBgn0002905	Bger_07902
FBgn0029147	Bger_20349
FBgn0027081	Bger_10546
FBgn0032138	Bger_19405
FBgn0020620	Bger_12153
FBgn0038829	Bger_07819
FBgn0035638	Bger_02377
FBgn0037232	Bger_11543
FBgn0037019	Bger_02785
FBgn0034053	Bger_10366
FBgn0034008	Bger_03811
FBgn0000008	Bger_09960
FBgn0039205	Bger_00688
FBgn0050476	Bger_10646
FBgn0263112	Bger_03864
FBgn0030748	Bger_05785
FBgn0032132	Bger_15734
FBgn0003330	Bger_09470
FBgn0036762	Bger_11882
FBgn0036763	Bger_11939
FBgn0261873	Bger_16779
FBgn0036545	Bger_01001
FBgn0013348	Bger_21813
FBgn0082585	Bger_16449
FBgn0035181	Bger_04536
FBgn0050159	Bger_12594
FBgn0002413	Bger_12234
FBgn0035603	Bger_03681
FBgn0034142	Bger_18194
FBgn0000527	Bger_11788
FBgn0036804	Bger_21942
FBgn0035867	Bger_01470
FBgn0034913	Bger_15313
FBgn0038248	Bger_02586
FBgn0029896	Bger_16409
FBgn0261635	Bger_04596
FBgn0035518	Bger_00216
FBgn0025391	Bger_17303
FBgn0086757	Bger_19190
FBgn0262975	Bger_14085
FBgn0032914	Bger_27286
FBgn0032050	Bger_15851
FBgn0026370	Bger_11002
FBgn0039305	Bger_03689
FBgn0032401	Bger_09107
FBgn0029909	Bger_06891
FBgn0003867	Bger_01091
FBgn0034066	Bger_01553
FBgn0037892	Bger_23044
FBgn0036142	Bger_14289
FBgn0030067	Bger_11152
FBgn0015778	Bger_23662
FBgn0015558	Bger_20039
FBgn0036565	Bger_08087
FBgn0037074	Bger_03961
FBgn0016684	Bger_06210
FBgn0010352	Bger_02129
FBgn0039259	Bger_18221
FBgn0036821	Bger_08067
FBgn0035103	Bger_18852
FBgn0259822	Bger_26149
FBgn0002561	Bger_14544
FBgn0025456	Bger_00163
FBgn0027843	Bger_02237
FBgn0011737	Bger_16510
FBgn0036985	Bger_13682
FBgn0261928	Bger_24204
FBgn0040038	Bger_17459
FBgn0031814	Bger_06097
FBgn0250830	Bger_04569
FBgn0039405	Bger_01467
FBgn0023096	Bger_07548
FBgn0030556	Bger_12861
FBgn0030805	Bger_06062
FBgn0036623	Bger_11515
FBgn0029878	Bger_26660
FBgn0000346	Bger_01087
FBgn0011745	Bger_22551
FBgn0003011	Bger_02755
FBgn0035444	Bger_13880
FBgn0052495	Bger_09447
FBgn0039218	Bger_12158
FBgn0005696	Bger_09691
FBgn0027581	Bger_01347
FBgn0037703	Bger_23730
FBgn0024804	Bger_18270
FBgn0037116	Bger_08953
FBgn0029128	Bger_14247
FBgn0039776	Bger_16266
FBgn0034310	Bger_12433
FBgn0039637	Bger_14249
FBgn0035436	Bger_20586
FBgn0031854	Bger_01188
FBgn0051755	Bger_21816
FBgn0052594	Bger_08236
FBgn0037186	Bger_05900
FBgn0033884	Bger_06394
FBgn0266465	Bger_23183
FBgn0024947	Bger_12295
FBgn0031265	Bger_07623
FBgn0039411	Bger_25870
FBgn0035813	Bger_10258
FBgn0042641	Bger_03443
FBgn0032157	Bger_13383
FBgn0034494	Bger_06298
FBgn0034314	Bger_09281
FBgn0035541	Bger_12438
FBgn0037612	Bger_10059
FBgn0061515	Bger_00463
FBgn0011241	Bger_16355
FBgn0033693	Bger_15057
FBgn0038772	Bger_18068
FBgn0032200	Bger_07454
FBgn0030970	Bger_00566
FBgn0037819	Bger_07101
FBgn0031830	Bger_20716
FBgn0266801	Bger_27564
FBgn0025682	Bger_05603
FBgn0027528	Bger_08789
FBgn0035915	Bger_11385
FBgn0011774	Bger_04753
FBgn0034113	Bger_25683
FBgn0039751	Bger_03493
FBgn0034520	Bger_24492
FBgn0053635	Bger_00991
FBgn0033900	Bger_04091
FBgn0034455	Bger_20835
FBgn0027561	Bger_18571
FBgn0032362	Bger_01655
FBgn0250786	Bger_09898
FBgn0032864	Bger_08947
FBgn0259749	Bger_20395
FBgn0259785	Bger_05544
FBgn0266572	Bger_15741
FBgn0003326	Bger_05550
FBgn0250871	Bger_26070
FBgn0035082	Bger_01106
FBgn0029067	Bger_15332
FBgn0037896	Bger_06980
FBgn0262527	Bger_03439
FBgn0003392	Bger_18450
FBgn0035944	Bger_17539
FBgn0036671	Bger_16953
FBgn0023530	Bger_08933
FBgn0005633	Bger_08463
FBgn0028833	Bger_00615
FBgn0053505	Bger_14763
FBgn0259226	Bger_04969
FBgn0039189	Bger_19217
FBgn0030973	Bger_12140
FBgn0034086	Bger_07391
FBgn0025700	Bger_17964
FBgn0038486	Bger_02637
FBgn0003460	Bger_20933
FBgn0036101	Bger_09168
FBgn0039048	Bger_13172
FBgn0037882	Bger_15285
FBgn0031896	Bger_12748
FBgn0035574	Bger_27958
FBgn0015000	Bger_24820
FBgn0031603	Bger_20471
FBgn0265726	Bger_10322
FBgn0039335	Bger_14111
FBgn0052109	Bger_17046
FBgn0039754	Bger_00580
FBgn0028550	Bger_09218
FBgn0036031	Bger_05356
FBgn0086384	Bger_00850
FBgn0035470	Bger_06102
FBgn0037008	Bger_23842
FBgn0031424	Bger_04195
